uuid,tstamp,source,date,event_type,event_category,event_action,event_label,event_value,created_at,last_updated_at,location,id
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 12:09:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/+createnote,13,2018-03-15 13:29:37,2018-03-15 13:29:37,/+createnote,597
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 15:08:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/+createnote,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/+createnote,598
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 17:42:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/+follow-up,12,2018-03-15 13:29:37,2018-03-15 13:29:37,/+follow-up,599
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 15:24:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/+share/email,81,2018-03-15 13:29:37,2018-03-15 13:29:37,/+share/email,600
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 15:27:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/+share/email,10,2018-03-15 13:29:37,2018-03-15 13:29:37,/+share/email,601
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 16:05:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/+share/email,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/+share/email,602
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 17:44:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/+share/slack,27,2018-03-15 13:29:37,2018-03-15 13:29:37,/+share/slack,603
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 17:45:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/+share/slack,135,2018-03-15 13:29:37,2018-03-15 13:29:37,/+share/slack,604
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 01:17:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/action-items/,96,2018-03-15 13:29:37,2018-03-15 13:29:37,/action-items/,605
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 01:20:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/action-items/,30,2018-03-15 13:29:37,2018-03-15 13:29:37,/action-items/,606
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 13:04:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/action-items/,7408,2018-03-15 13:29:37,2018-03-15 13:29:37,/action-items/,607
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 12:09:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/login/,12,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/,609
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 17:39:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/login/,21,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/,610
2d5156ba82614a59b11f5d1eb21450af,2018-03-07 10:38:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/15cb4903-6535-46a5-a736-8e5cd92407ee/,8,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/15cb4903-6535-46a5-a736-8e5cd92407ee/,612
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 01:20:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/18e18778-7046-4489-830e-e978ce1d0acc/,74,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/18e18778-7046-4489-830e-e978ce1d0acc/,613
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 01:23:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/2d15e39f-d44e-45ab-88ea-c23cbbde42e4/,41,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/2d15e39f-d44e-45ab-88ea-c23cbbde42e4/,614
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 12:09:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/75360925-5146-4f82-8439-e88160d5d5e0/?insta_meeting=true,2,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/75360925-5146-4f82-8439-e88160d5d5e0/?insta_meeting=true,615
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 17:41:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/7efa40cf-79c0-43de-9aa7-7de1235d626f/,12,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/7efa40cf-79c0-43de-9aa7-7de1235d626f/,616
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 17:42:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/7efa40cf-79c0-43de-9aa7-7de1235d626f/,118,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/7efa40cf-79c0-43de-9aa7-7de1235d626f/,617
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 17:44:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/7efa40cf-79c0-43de-9aa7-7de1235d626f/,40,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/7efa40cf-79c0-43de-9aa7-7de1235d626f/,618
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 01:19:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,53,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,621
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 15:08:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,973,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,622
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 15:24:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,623
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 15:26:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,72,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,624
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 15:27:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,2309,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,625
2d5156ba82614a59b11f5d1eb21450af,2018-03-02 13:08:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,7743,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,626
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 12:09:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/onboarding/join-team/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,627
2d5156ba82614a59b11f5d1eb21450af,2018-02-28 17:39:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/onboarding/join-team/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,628
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 01:17:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/settings/integrations/all/,23,2018-03-15 13:29:37,2018-03-15 13:29:37,/settings/integrations/all/,630
2d5156ba82614a59b11f5d1eb21450af,2018-03-01 01:17:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/settings/teams/general/,15,2018-03-15 13:29:37,2018-03-15 13:29:37,/settings/teams/general/,631
2e78ff146a78478e92baaadac1ab5495,2018-03-09 13:29:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,23,2018-03-15 13:29:37,2018-03-15 13:29:37,/,632
2e78ff146a78478e92baaadac1ab5495,2018-03-09 13:30:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,13,2018-03-15 13:29:37,2018-03-15 13:29:37,/,633
2e78ff146a78478e92baaadac1ab5495,2018-03-09 13:30:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+share/email,12,2018-03-15 13:29:37,2018-03-15 13:29:37,/+share/email,634
2e78ff146a78478e92baaadac1ab5495,2018-03-09 13:31:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+share/email,6,2018-03-15 13:29:37,2018-03-15 13:29:37,/+share/email,635
2e78ff146a78478e92baaadac1ab5495,2018-03-01 13:13:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/login/?next=/m/8bc80fe1-13a6-473f-9cda-969686ca9b27/,40,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/m/8bc80fe1-13a6-473f-9cda-969686ca9b27/,636
2e78ff146a78478e92baaadac1ab5495,2018-03-08 12:51:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/0dbeb3f9-905f-47b0-84c9-1401c65dd205/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/0dbeb3f9-905f-47b0-84c9-1401c65dd205/,637
2e78ff146a78478e92baaadac1ab5495,2018-03-05 12:43:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/m/1821032c-2491-4485-a136-1859e79f046f/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/1821032c-2491-4485-a136-1859e79f046f/,638
2e78ff146a78478e92baaadac1ab5495,2018-03-09 13:30:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/5c7ea9e2-c0ae-4e7c-b59d-39a4f8812f61/,8,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/5c7ea9e2-c0ae-4e7c-b59d-39a4f8812f61/,640
2e78ff146a78478e92baaadac1ab5495,2018-03-09 12:18:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/6796aec2-da7f-4ba8-9e4b-d1a1ccc43b2a/,3471,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/6796aec2-da7f-4ba8-9e4b-d1a1ccc43b2a/,641
2e78ff146a78478e92baaadac1ab5495,2018-03-09 13:15:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/6796aec2-da7f-4ba8-9e4b-d1a1ccc43b2a/,847,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/6796aec2-da7f-4ba8-9e4b-d1a1ccc43b2a/,642
2e78ff146a78478e92baaadac1ab5495,2018-03-09 13:30:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/6796aec2-da7f-4ba8-9e4b-d1a1ccc43b2a/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/6796aec2-da7f-4ba8-9e4b-d1a1ccc43b2a/,643
2e78ff146a78478e92baaadac1ab5495,2018-03-09 13:31:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/6796aec2-da7f-4ba8-9e4b-d1a1ccc43b2a/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/6796aec2-da7f-4ba8-9e4b-d1a1ccc43b2a/,644
2e78ff146a78478e92baaadac1ab5495,2018-03-01 13:13:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/8bc80fe1-13a6-473f-9cda-969686ca9b27/,6,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8bc80fe1-13a6-473f-9cda-969686ca9b27/,645
309bc84fbe884180994c500c00a85667,2018-03-05 21:31:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,21,2018-03-15 13:29:37,2018-03-15 13:29:37,/,646
309bc84fbe884180994c500c00a85667,2018-03-05 21:31:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/login/,8,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/,647
309bc84fbe884180994c500c00a85667,2018-03-05 21:32:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/af356c2d-e0b2-4cea-a792-3f68f85aa968/,18,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/af356c2d-e0b2-4cea-a792-3f68f85aa968/,648
30b41c0029134038a6e95256cfeeeec2,2018-03-06 11:31:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/+skip,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/+skip,649
30b41c0029134038a6e95256cfeeeec2,2018-03-06 11:28:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/login/,146,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/,650
30b41c0029134038a6e95256cfeeeec2,2018-03-06 11:31:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/onboarding/calendar/,10,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/calendar/,651
30b41c0029134038a6e95256cfeeeec2,2018-03-06 11:30:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/onboarding/create-team/,12,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/create-team/,652
30b41c0029134038a6e95256cfeeeec2,2018-03-06 11:31:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/onboarding/slack/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/slack/,653
30b41c0029134038a6e95256cfeeeec2,2018-03-06 11:31:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/team-invite/,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/team-invite/,654
31a4353092ca49068e8edd2ef439f63e,2018-03-07 22:19:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/,55,2018-03-15 13:29:37,2018-03-15 13:29:37,/,655
31a4353092ca49068e8edd2ef439f63e,2018-03-07 22:20:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/,957,2018-03-15 13:29:37,2018-03-15 13:29:37,/,656
31a4353092ca49068e8edd2ef439f63e,2018-03-08 14:29:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,16,2018-03-15 13:29:37,2018-03-15 13:29:37,/,657
31a4353092ca49068e8edd2ef439f63e,2018-03-07 22:18:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/login/?next=/m/f531c6e1-518f-411c-a675-66fabb96317b/,21,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/m/f531c6e1-518f-411c-a675-66fabb96317b/,658
31a4353092ca49068e8edd2ef439f63e,2018-03-07 22:20:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/0b6ff76e-dbfe-4f09-bd6f-43712dfa8d81/,10,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/0b6ff76e-dbfe-4f09-bd6f-43712dfa8d81/,659
31a4353092ca49068e8edd2ef439f63e,2018-03-08 14:29:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/2a18da8b-6c41-439b-997b-e613ba0f47a6/,28,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/2a18da8b-6c41-439b-997b-e613ba0f47a6/,660
31a4353092ca49068e8edd2ef439f63e,2018-03-07 22:36:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/f531c6e1-518f-411c-a675-66fabb96317b/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/f531c6e1-518f-411c-a675-66fabb96317b/,661
31a4353092ca49068e8edd2ef439f63e,2018-03-08 14:30:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/settings/account/profile/,15,2018-03-15 13:29:37,2018-03-15 13:29:37,/settings/account/profile/,662
328d4f1882c346da89a3452f9e770277,2018-03-06 11:03:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,34,2018-03-15 13:29:37,2018-03-15 13:29:37,/,663
328d4f1882c346da89a3452f9e770277,2018-03-06 11:05:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,43,2018-03-15 13:29:37,2018-03-15 13:29:37,/,664
328d4f1882c346da89a3452f9e770277,2018-03-06 11:06:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,1261,2018-03-15 13:29:37,2018-03-15 13:29:37,/,665
328d4f1882c346da89a3452f9e770277,2018-03-06 11:27:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,53,2018-03-15 13:29:37,2018-03-15 13:29:37,/,666
328d4f1882c346da89a3452f9e770277,2018-03-06 11:28:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,924,2018-03-15 13:29:37,2018-03-15 13:29:37,/,667
328d4f1882c346da89a3452f9e770277,2018-03-06 11:44:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,195,2018-03-15 13:29:37,2018-03-15 13:29:37,/,668
328d4f1882c346da89a3452f9e770277,2018-03-06 16:47:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,16,2018-03-15 13:29:37,2018-03-15 13:29:37,/,669
328d4f1882c346da89a3452f9e770277,2018-03-09 12:02:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,17,2018-03-15 13:29:37,2018-03-15 13:29:37,/,670
328d4f1882c346da89a3452f9e770277,2018-03-09 12:03:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/,671
328d4f1882c346da89a3452f9e770277,2018-03-06 07:22:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/login/?next=/invite/921e9832-a919-4996-b359-0d59fcf0fc5e/,16,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/invite/921e9832-a919-4996-b359-0d59fcf0fc5e/,674
328d4f1882c346da89a3452f9e770277,2018-03-05 12:22:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/login/?next=/m/603dd224-410a-467b-9e86-e93e94f6c894/,75,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/m/603dd224-410a-467b-9e86-e93e94f6c894/,675
328d4f1882c346da89a3452f9e770277,2018-03-05 12:24:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/m/603dd224-410a-467b-9e86-e93e94f6c894/,277,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/603dd224-410a-467b-9e86-e93e94f6c894/,676
328d4f1882c346da89a3452f9e770277,2018-03-06 11:04:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/603dd224-410a-467b-9e86-e93e94f6c894/,76,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/603dd224-410a-467b-9e86-e93e94f6c894/,677
328d4f1882c346da89a3452f9e770277,2018-03-06 11:06:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/603dd224-410a-467b-9e86-e93e94f6c894/,16,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/603dd224-410a-467b-9e86-e93e94f6c894/,678
328d4f1882c346da89a3452f9e770277,2018-03-06 11:28:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/603dd224-410a-467b-9e86-e93e94f6c894/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/603dd224-410a-467b-9e86-e93e94f6c894/,679
328d4f1882c346da89a3452f9e770277,2018-03-06 11:47:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/603dd224-410a-467b-9e86-e93e94f6c894/,10,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/603dd224-410a-467b-9e86-e93e94f6c894/,680
328d4f1882c346da89a3452f9e770277,2018-03-09 12:03:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/603dd224-410a-467b-9e86-e93e94f6c894/,238,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/603dd224-410a-467b-9e86-e93e94f6c894/,681
328d4f1882c346da89a3452f9e770277,2018-03-06 11:03:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/9ec69ce9-3c91-4f42-b1d5-8ddfc83597e8/,15,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/9ec69ce9-3c91-4f42-b1d5-8ddfc83597e8/,682
328d4f1882c346da89a3452f9e770277,2018-03-06 11:03:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/onboarding/join-team/,6,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,684
328d4f1882c346da89a3452f9e770277,2018-03-06 11:03:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/signup/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/signup/,685
32a42beda0184368937245c0bf5c2a7c,2018-03-07 13:22:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/+attachment,6,2018-03-15 13:29:37,2018-03-15 13:29:37,/+attachment,686
32a42beda0184368937245c0bf5c2a7c,2018-03-08 12:50:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/+createnote,34,2018-03-15 13:29:37,2018-03-15 13:29:37,/+createnote,687
32a42beda0184368937245c0bf5c2a7c,2018-03-08 12:50:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/+skip,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/+skip,688
32a42beda0184368937245c0bf5c2a7c,2018-03-08 12:50:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/?onboarding=true,10,2018-03-15 13:29:37,2018-03-15 13:29:37,/?onboarding=true,689
32a42beda0184368937245c0bf5c2a7c,2018-03-07 18:01:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/login/?next=/c/0jfcfusnvil382qll48pnm48ap/,10,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/c/0jfcfusnvil382qll48pnm48ap/,690
32a42beda0184368937245c0bf5c2a7c,2018-03-07 21:26:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/login/?next=/c/0jfcfusnvil382qll48pnm48ap/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/c/0jfcfusnvil382qll48pnm48ap/,691
32a42beda0184368937245c0bf5c2a7c,2018-03-07 13:19:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,164,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,692
32a42beda0184368937245c0bf5c2a7c,2018-03-07 18:01:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,3753,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,693
32a42beda0184368937245c0bf5c2a7c,2018-03-07 19:04:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,694
32a42beda0184368937245c0bf5c2a7c,2018-03-07 21:26:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,4530,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,695
32a42beda0184368937245c0bf5c2a7c,2018-03-07 22:42:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,28,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,696
32a42beda0184368937245c0bf5c2a7c,2018-03-08 10:55:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,2,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,697
32a42beda0184368937245c0bf5c2a7c,2018-03-08 12:48:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,16,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,698
32a42beda0184368937245c0bf5c2a7c,2018-03-08 12:50:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,699
32a42beda0184368937245c0bf5c2a7c,2018-03-08 12:51:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,107,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8e17a7d1-74df-47ef-be0a-ae019353a016/,700
32a42beda0184368937245c0bf5c2a7c,2018-03-08 12:49:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/onboarding/create-team/,29,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/create-team/,701
32a42beda0184368937245c0bf5c2a7c,2018-03-08 12:49:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/team-invite/,31,2018-03-15 13:29:37,2018-03-15 13:29:37,/team-invite/,702
337ae95a94414ecbbb48d3bc7458fd7a,2018-03-09 10:49:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/action-items/,8,2018-03-15 13:29:37,2018-03-15 13:29:37,/action-items/,703
337ae95a94414ecbbb48d3bc7458fd7a,2018-03-09 10:48:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/action-items/?assignee=1094,29,2018-03-15 13:29:37,2018-03-15 13:29:37,/action-items/?assignee=1094,704
337ae95a94414ecbbb48d3bc7458fd7a,2018-03-09 10:49:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/action-items/?assignee=1094,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/action-items/?assignee=1094,705
350f3c578afa41eda2ca0d3557113640,2018-03-05 19:28:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/onboarding/join-team/,6,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,707
3929090ccf234f9d9ad88d1e3856e41d,2018-03-05 18:12:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/,52,2018-03-15 13:29:37,2018-03-15 13:29:37,/,708
3929090ccf234f9d9ad88d1e3856e41d,2018-03-05 18:13:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/,204,2018-03-15 13:29:37,2018-03-15 13:29:37,/,709
3929090ccf234f9d9ad88d1e3856e41d,2018-03-05 18:17:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/,167,2018-03-15 13:29:37,2018-03-15 13:29:37,/,710
3929090ccf234f9d9ad88d1e3856e41d,2018-03-05 18:13:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/m/5390209c-7ace-4af3-af9e-3a561b3e9dbe/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/5390209c-7ace-4af3-af9e-3a561b3e9dbe/,711
3929090ccf234f9d9ad88d1e3856e41d,2018-03-05 18:19:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/m/ec616be9-2862-47e0-8779-a38e2cd37fae/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/ec616be9-2862-47e0-8779-a38e2cd37fae/,712
3929090ccf234f9d9ad88d1e3856e41d,2018-03-05 18:12:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/onboarding/join-team/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,713
3929090ccf234f9d9ad88d1e3856e41d,2018-03-05 18:12:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/signup/,15,2018-03-15 13:29:37,2018-03-15 13:29:37,/signup/,714
3aca314ba1fb4d57a56455427a9b4046,2018-02-28 23:42:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/,20,2018-03-15 13:29:37,2018-03-15 13:29:37,/,715
3aca314ba1fb4d57a56455427a9b4046,2018-02-28 23:43:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/,716
3aca314ba1fb4d57a56455427a9b4046,2018-03-01 11:49:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/,717
